user_id,pais,moneda,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion,valor,categoria,fecha,tipo_texto,comercio,perfil_financiero,probabilidad_perfil,recomendaciones,gasto_total_mes,ratio_gasto_ingreso
165,CL,CLP,1624525,47,Baja,compra de banco santander seguro,3416,otros,2026-03-25,natural,Banco Santander Seguro,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8801621,5.418
52,AR,ARS,220763,39,Alta,TEATRO OPERA ENTRADAS,59571,ocio,2026-03-01,cartola,Teatro Opera,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4280805,19.391
2,AR,ARS,274393,40,Baja,cine multiplex cines,14116,ocio,2026-02-18,natural,Multiplex Cines,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3751971,13.674
71,AR,ARS,221373,30,Alta,NATURGY PAGO COMPRA,39812,servicios,2026-10-16,cartola,Naturgy,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4323257,19.529
27,AR,ARS,255682,39,Alta,PAGOMISCUENTASAYSADEB VALPO,21241,servicios,2026-01-15,cartola,AySA,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4202502,16.436
155,CL,CLP,1196643,57,Alta,TRANSBANK CARLS JR,18756,alimentacion,2026-02-11,cartola,Carls Jr,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",7054132,5.895
181,CL,CLP,1894458,53,Alta,PAT DISNEY PLUS CHILE,485892,streaming,2026-09-13,cartola,Disney Plus,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9518582,5.024
96,AR,ARS,196164,75,Baja,ligiercompraposCORDOBA,26657,vivienda,2026-09-11,cartola,Ligier Pinturerias,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3342292,17.038
59,AR,ARS,178019,25,Alta,mercado maxiconsumo,46029,alimentacion,2026-01-05,natural,Maxiconsumo,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3137087,17.622
161,CL,CLP,549627,29,Media,COMPRA WEBPAY FALABELLA HOME,64118,vivienda,2026-07-10,cartola,Falabella Home,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6282515,11.431
148,CL,CLP,587721,44,Media,SUC FALABELLA WEBPAY COMPRA,124114,otros,2026-03-16,cartola,Falabella,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6285050,10.694
29,AR,ARS,246455,26,Alta,gym smart fit argentina 7091,68349,ocio,2026-10-11,natural,Smart Fit Argentina,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4282056,17.375
184,CL,CLP,1137271,41,Baja,compraenbuffalowafflesVALPO,14945,alimentacion,2026-12-21,natural,Buffalo Waffles,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",7570338,6.657
167,CL,CLP,1717584,38,Baja,PAT INACAP ARANCEL,242460,educacion,2026-09-25,cartola,INACAP,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8538994,4.972
223,CL,CLP,1628730,74,Alta,movistar arena entradas,170160,ocio,2026-08-30,cartola,Movistar Arena,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8224835,5.05
53,AR,ARS,169174,19,Media,ALQUILER PINTURERIAS REX,18645,vivienda,2026-08-24,natural,Pinturerias Rex,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3914749,23.14
14,AR,ARS,280145,48,Baja,LABORATORIO SANATORIO OTAMENDI 4890,52502,salud,2026-12-24,natural,Sanatorio Otamendi,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4629608,16.526
111,AR,ARS,219231,25,Baja,PAGO BANCO PROVINCIA,14878,otros,2026-09-10,natural,Banco Provincia,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3974925,18.131
34,AR,ARS,140043,9,Media,matrícula colegio san martin 1628,80000,educacion,2026-04-25,natural,Colegio San Martin,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3340052,23.85
122,CL,CLP,1908636,43,Media,transbankwendys,31153,alimentacion,2026-06-16,cartola,Wendy's,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8467596,4.436
35,AR,ARS,185162,39,Baja,administracion san martin ROSARIO,43808,vivienda,2026-05-05,cartola,Administracion San Martin,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3666325,19.801
138,CL,CLP,1524525,37,Baja,ENTRADA A TEATRO CAUPOLICÁN,80486,ocio,2026-04-09,natural,Teatro Caupolicán,en_observacion,1.0,"[""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9331312,6.121
164,CL,CLP,1568301,56,Alta,compra en barrio chicken,6524,alimentacion,2026-12-16,natural,Barrio Chicken,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8062335,5.141
124,CL,CLP,1461094,77,Baja,TRANSBANKOXXO,38246,alimentacion,2026-07-15,cartola,Oxxo,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9250314,6.331
171,CL,CLP,1709192,29,Media,PATNETFLIXCHILE,14925,streaming,2026-03-06,cartola,Netflix Chile,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9485783,5.55
98,AR,ARS,104448,35,Baja,GAS RAPIPAGO,28985,servicios,2026-12-26,natural,Rapipago,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2674562,25.607
201,CL,CLP,605315,76,Baja,COMPRA WEBPAY OSDIMAC,96185,vivienda,2026-01-05,cartola,Sodimac Homecenter,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6251654,10.328
78,AR,ARS,137728,5,Baja,arancel editorial santillana argentina 456,29042,educacion,2026-10-07,natural,Editorial Santillana Argentina,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3088330,22.423
102,AR,ARS,182346,38,Media,RENOVACIÓN NETFLIX RAGENTINA,6401,streaming,2026-01-08,natural,Netflix Argentina,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3480439,19.087
104,AR,ARS,271497,76,Alta,transacción seguros la caja 8272,62979,otros,2026-09-11,natural,Seguros La Caja,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4072380,15.0
175,CL,CLP,1404496,13,Alta,DENTISTAREDSALUD 3521,107463,salud,2026-02-22,natural,RedSalud,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6576621,4.683
117,AR,ARS,101491,58,Alta,COMPRAENDIAGNOSTICOMAIPUCABA,19724,salud,2026-07-26,natural,Diagnostico Maipu,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2759367,27.188
178,CL,CLP,1148616,57,Media,GASTO CAJA ED ALMACEN VECINA,123214,otros,2026-10-06,natural,Caja Vecina Almacen,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8629427,7.513
168,CL,CLP,727336,60,Media,gasto de reifschneider 961,26265,otros,2026-02-16,natural,Reifschneider,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5804824,7.981
73,AR,ARS,250361,52,Media,uba tsaas inscripcion STGO 8144,73462,educacion,2026-04-18,cartola,Universidad de Buenos Aires UBA,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4246116,16.96
195,CL,CLP,1369145,78,Baja,CLASES EN ANTÁRTICA LIBROS CABA,8955,educacion,2026-06-27,natural,Antártica Libros,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9585298,7.001
106,AR,ARS,129780,42,Baja,TRANSACCIÓN RABA IMPUESTOS ROSARIO 2740,28918,otros,2026-09-05,natural,ARBA Impuestos,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2963466,22.835
161,CL,CLP,549627,29,Media,supermercado upa! 882,36966,alimentacion,2026-03-12,natural,Upa!,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6282515,11.431
214,CL,CLP,984990,54,Alta,suscripción a disney plus,5357,streaming,2026-05-11,natural,Disney Plus,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7459161,7.573
52,AR,ARS,220763,39,Alta,arancel itba 7553,250001,educacion,2026-02-14,natural,ITBA,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4280805,19.391
107,AR,ARS,95331,79,Alta,EXP STGO CABALLITO CONSORCIO,20127,vivienda,2026-08-13,cartola,Consorcio Caballito,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2576187,27.024
156,CL,CLP,1020444,39,Baja,expensas yolito ferretería,112609,vivienda,2026-01-06,natural,Yolito Ferretería,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7625895,7.473
233,CL,CLP,1468251,28,Baja,compra redcompra eco farmacias 767,59710,salud,2026-04-03,cartola,Eco Farmacias,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",11800186,8.037
29,AR,ARS,246455,26,Alta,DENTISTA DIAGNOSTICO MAIPU VALPO,26116,salud,2026-02-18,natural,Diagnostico Maipu,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4282056,17.375
43,AR,ARS,232969,56,Media,FLOW TELECOM COMPRA,32835,servicios,2026-02-22,cartola,Telecom Fibertel,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3840678,16.486
54,AR,ARS,193971,25,Media,AVALIAN MEDICINA PREPAGA CABA,85001,salud,2026-12-25,cartola,Avalian,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3663562,18.887
119,AR,ARS,162934,38,Baja,girorapipagorecauda,23038,servicios,2026-01-23,cartola,Rapipago,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3466178,21.274
171,CL,CLP,1709192,29,Media,PAGO SEGUROS METLIFE 6907,14839,otros,2026-02-26,natural,Seguros Metlife,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9485783,5.55
170,CL,CLP,1572531,19,Media,teatro teatro nescafé de las artes,12078,ocio,2026-02-09,natural,Teatro Nescafé de las Artes,en_observacion,0.2,"[""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",7388186,4.698
107,AR,ARS,95331,79,Alta,FEDERACION PATRONAL DEB,24700,otros,2026-03-04,cartola,Federacion Patronal Seguros,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2576187,27.024
227,CL,CLP,1902729,56,Alta,TRANSBANK FUENTE ALEMANA 9694,35341,alimentacion,2026-11-20,cartola,Fuente Alemana,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9967928,5.239
8,AR,ARS,86956,76,Baja,DEB AUT SMART FIT POS 3406,23745,ocio,2026-02-11,cartola,Smart Fit Argentina,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2645282,30.421
163,CL,CLP,1085367,49,Alta,CINE GIMNASIO UPGRADE CORDOBA,43271,ocio,2026-04-13,natural,Gimnasio Upgrade,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9170543,8.449
217,CL,CLP,1637938,64,Media,maderas encofrados compra,28178,vivienda,2026-11-23,cartola,Maderas Encofrados,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8265618,5.046
227,CL,CLP,1902729,56,Alta,ENTRADA A BAR LA VIRGEN,33688,ocio,2026-07-24,natural,Bar La Virgen,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9967928,5.239
111,AR,ARS,219231,25,Baja,kika bar entradas,30115,ocio,2026-06-26,cartola,Discoteca Kika,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3974925,18.131
72,AR,ARS,161714,56,Alta,op.ypf suc compra CONCEPCION,47894,transporte,2026-03-06,cartola,YPF,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2995054,18.521
